,entrez_id,full_validation_dataset,training_set_ratio,validation_set_ratio,test_set_ratio,tissue,cell_count,organism,file_path
2920,32279332,0,0.9,0.05,0.05,blood,4926.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973402.h5ad
2921,32279336,0,0.9,0.05,0.05,blood,2237.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973406.h5ad
2922,32279338,0,0.9,0.05,0.05,blood,12012.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973408.h5ad
2923,32279358,0,0.9,0.05,0.05,blood,4470.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973428.h5ad
2924,32279341,0,0.9,0.05,0.05,blood,2390.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973411.h5ad
2925,32279343,0,0.9,0.05,0.05,blood,5319.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973413.h5ad
2926,32279342,0,0.9,0.05,0.05,blood,5415.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973412.h5ad
2927,32279345,0,0.9,0.05,0.05,blood,8833.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973415.h5ad
2928,32279349,0,0.9,0.05,0.05,blood,7716.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973419.h5ad
2929,32279351,0,0.9,0.05,0.05,blood,97367.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973421.h5ad
2930,32279347,0,0.9,0.05,0.05,blood,3670.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973417.h5ad
2931,32279354,0,0.9,0.05,0.05,blood,3753.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973424.h5ad
2932,32279353,0,0.9,0.05,0.05,blood,3040.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973423.h5ad
2933,32279352,0,0.9,0.05,0.05,blood,102079.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973422.h5ad
2934,32279318,0,0.9,0.05,0.05,blood,19980.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973388.h5ad
2935,32277520,0,0.9,0.05,0.05,blood,25811.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23971590.h5ad
2936,32279363,0,0.9,0.05,0.05,blood,17027.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23973433.h5ad
2937,32301768,0,0.9,0.05,0.05,blood,1593.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23995716.h5ad
2938,32302494,0,0.9,0.05,0.05,blood,9464.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23996442.h5ad
2939,32302497,0,0.9,0.05,0.05,blood,8119.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23996445.h5ad
2940,32302495,0,0.9,0.05,0.05,blood,11673.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23996443.h5ad
2941,32302496,0,0.9,0.05,0.05,blood,7624.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23996444.h5ad
2942,32302493,0,0.9,0.05,0.05,blood,7781.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23996441.h5ad
2943,32302488,0,0.9,0.05,0.05,blood,10460.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23996436.h5ad
2944,32302489,0,0.9,0.05,0.05,blood,12796.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23996437.h5ad
2945,32302487,0,0.9,0.05,0.05,blood,14973.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX23996435.h5ad
2946,32363195,0,0.9,0.05,0.05,blood,12940.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24055843.h5ad
2947,32363197,0,0.9,0.05,0.05,blood,10493.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24055845.h5ad
2948,32363196,0,0.9,0.05,0.05,blood,4587.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24055844.h5ad
2949,32436389,0,0.9,0.05,0.05,blood,5652.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24125887.h5ad
2950,32442092,0,0.9,0.05,0.05,blood,8600.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131365.h5ad
2951,32442110,0,0.9,0.05,0.05,blood,3292.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131383.h5ad
2952,32442101,0,0.9,0.05,0.05,blood,6296.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131374.h5ad
2953,32442107,0,0.9,0.05,0.05,blood,4918.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131380.h5ad
2954,32436388,0,0.9,0.05,0.05,blood,13267.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24125886.h5ad
2955,32442098,0,0.9,0.05,0.05,blood,5661.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131371.h5ad
2956,32442089,0,0.9,0.05,0.05,blood,6442.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131362.h5ad
2957,32442095,0,0.9,0.05,0.05,blood,6570.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131368.h5ad
2958,32442073,0,0.9,0.05,0.05,blood,11855.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131346.h5ad
2959,32442115,0,0.9,0.05,0.05,blood,14519.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131388.h5ad
2960,32442074,0,0.9,0.05,0.05,blood,17206.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131347.h5ad
2961,32442123,0,0.9,0.05,0.05,blood,8445.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131396.h5ad
2962,32442137,0,0.9,0.05,0.05,blood,13011.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131410.h5ad
2963,32442120,0,0.9,0.05,0.05,blood,9549.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131393.h5ad
2964,32442132,0,0.9,0.05,0.05,blood,16095.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131405.h5ad
2965,32442128,0,0.9,0.05,0.05,blood,15619.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131401.h5ad
2966,32442147,0,0.9,0.05,0.05,blood,10575.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131420.h5ad
2967,32442190,0,0.9,0.05,0.05,blood,11099.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131463.h5ad
2968,32442168,0,0.9,0.05,0.05,blood,12927.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131441.h5ad
2969,32442136,0,0.9,0.05,0.05,blood,28432.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131409.h5ad
2970,32442150,0,0.9,0.05,0.05,blood,14021.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131423.h5ad
2971,32442207,0,0.9,0.05,0.05,blood,4641.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131480.h5ad
2972,32442141,0,0.9,0.05,0.05,blood,15167.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131414.h5ad
2973,32442162,0,0.9,0.05,0.05,blood,15262.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131435.h5ad
2974,32442146,0,0.9,0.05,0.05,blood,17673.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131419.h5ad
2975,32442152,0,0.9,0.05,0.05,blood,15701.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131425.h5ad
2976,32442196,0,0.9,0.05,0.05,blood,6079.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131469.h5ad
2977,32442193,0,0.9,0.05,0.05,blood,9736.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131466.h5ad
2978,32442158,0,0.9,0.05,0.05,blood,23756.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131431.h5ad
2979,32442183,0,0.9,0.05,0.05,blood,22009.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131456.h5ad
2980,32442210,0,0.9,0.05,0.05,blood,11984.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131483.h5ad
2981,32442216,0,0.9,0.05,0.05,blood,17209.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131489.h5ad
2982,32442218,0,0.9,0.05,0.05,blood,25637.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131491.h5ad
2983,32442204,0,0.9,0.05,0.05,blood,23827.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131477.h5ad
2984,32442202,0,0.9,0.05,0.05,blood,23211.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24131475.h5ad
2985,32474627,0,0.9,0.05,0.05,blood,2611.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24163721.h5ad
2986,32474628,0,0.9,0.05,0.05,blood,2601.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24163722.h5ad
2987,32483651,0,0.9,0.05,0.05,blood,13813.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24172677.h5ad
2988,32549762,0,0.9,0.05,0.05,blood,6426.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24237514.h5ad
2989,32549760,0,0.9,0.05,0.05,blood,7817.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24237512.h5ad
2990,32549764,0,0.9,0.05,0.05,blood,6256.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24237516.h5ad
2991,32549763,0,0.9,0.05,0.05,blood,7495.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24237515.h5ad
2992,32549771,0,0.9,0.05,0.05,blood,5959.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24237523.h5ad
2993,32600008,0,0.9,0.05,0.05,blood,7816.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24287453.h5ad
2994,32600010,0,0.9,0.05,0.05,blood,24601.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24287455.h5ad
2995,32600009,0,0.9,0.05,0.05,blood,23509.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24287454.h5ad
2996,32631764,0,0.9,0.05,0.05,blood,1269.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24318213.h5ad
2997,32631771,0,0.9,0.05,0.05,blood,3101.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24318220.h5ad
2998,32631770,0,0.9,0.05,0.05,blood,3174.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24318219.h5ad
2999,32631766,0,0.9,0.05,0.05,blood,5779.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24318215.h5ad
3000,32684915,0,0.9,0.05,0.05,blood,4428.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24370096.h5ad
3001,32684914,0,0.9,0.05,0.05,blood,5445.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24370095.h5ad
3002,32702434,0,0.9,0.05,0.05,blood,11224.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387453.h5ad
3003,32702444,0,0.9,0.05,0.05,blood,9054.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387463.h5ad
3004,32702476,0,0.9,0.05,0.05,blood,1291.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387495.h5ad
3005,32702474,0,0.9,0.05,0.05,blood,1670.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387493.h5ad
3006,32702465,0,0.9,0.05,0.05,blood,12709.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387484.h5ad
3007,32702467,0,0.9,0.05,0.05,blood,16622.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387486.h5ad
3008,32702494,0,0.9,0.05,0.05,blood,17095.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387513.h5ad
3009,32702504,0,0.9,0.05,0.05,blood,12300.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387523.h5ad
3010,32702490,0,0.9,0.05,0.05,blood,13558.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387509.h5ad
3011,32702574,0,0.9,0.05,0.05,blood,4029.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387593.h5ad
3012,32702573,0,0.9,0.05,0.05,blood,5842.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387592.h5ad
3013,32702575,0,0.9,0.05,0.05,blood,12217.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24387594.h5ad
3014,32719345,0,0.9,0.05,0.05,blood,10897.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404359.h5ad
3015,32719341,0,0.9,0.05,0.05,blood,11224.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404355.h5ad
3016,32719355,0,0.9,0.05,0.05,blood,5061.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404369.h5ad
3017,32719339,0,0.9,0.05,0.05,blood,10399.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404353.h5ad
3018,32719365,0,0.9,0.05,0.05,blood,10273.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404379.h5ad
3019,32719373,0,0.9,0.05,0.05,blood,5760.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404387.h5ad
3020,32719375,0,0.9,0.05,0.05,blood,1121.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404389.h5ad
3021,32719349,0,0.9,0.05,0.05,blood,11777.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404363.h5ad
3022,32719369,0,0.9,0.05,0.05,blood,4777.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404383.h5ad
3023,32719351,0,0.9,0.05,0.05,blood,5477.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404365.h5ad
3024,32719371,0,0.9,0.05,0.05,blood,3734.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404385.h5ad
3025,32719366,0,0.9,0.05,0.05,blood,10035.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404380.h5ad
3026,32719388,0,0.9,0.05,0.05,blood,3575.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404402.h5ad
3027,32719394,0,0.9,0.05,0.05,blood,16327.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404408.h5ad
3028,32719384,0,0.9,0.05,0.05,blood,11095.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404398.h5ad
3029,32719390,0,0.9,0.05,0.05,blood,15691.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404404.h5ad
3030,32719400,0,0.9,0.05,0.05,blood,14070.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404414.h5ad
3031,32719402,0,0.9,0.05,0.05,blood,11990.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404416.h5ad
3032,32719432,0,0.9,0.05,0.05,blood,10559.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404446.h5ad
3033,32719426,0,0.9,0.05,0.05,blood,21425.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24404440.h5ad
3034,32732830,0,0.9,0.05,0.05,blood,3368.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24416939.h5ad
3035,32732836,0,0.9,0.05,0.05,blood,4830.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24416945.h5ad
3036,32732832,0,0.9,0.05,0.05,blood,4666.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24416941.h5ad
3037,32732829,0,0.9,0.05,0.05,blood,5253.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24416938.h5ad
3038,32808758,0,0.9,0.05,0.05,blood,4345.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24492219.h5ad
3039,32808765,0,0.9,0.05,0.05,blood,1571.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24492226.h5ad
3040,32808767,0,0.9,0.05,0.05,blood,1763.0,Homo sapiens,/gpfs/hybrid/data/downloads/gcloud/arc-scbasecount/2025-02-25/h5ad/GeneFull_Ex50pAS/Homo_sapiens/SRX24492228.h5ad
